# Nominal_9 (Up to date)
# 1077 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (50,6 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
6.7612;2613.6;755.32;1.1889;781.01;1.3151;610.88;0.16999;610.88;0.015944;198.67;0.56208;32.941;-106.92;0.99825;0.02188;-4.0556e-7;0.29343;-0.0037141;987.85;28.64;316.44;5.9715;80.532;59.951;3.6051;0.71581;35298491;913.75;293.16;0.62166;0.62166;0.29083;0.24626;0.084565;0.005423;0.019708;-2.7349e-4;0;0;0;0;1.3435e-6;0.003011;5.7087;25.595;75.286;0.025946;NaN;35.756;11.549;1091.1;0.05;0.084694
6.8112;2651.4;757.23;1.0038;783.09;1.1268;620.83;0.17437;620.83;0.016092;199.57;0.51198;32.941;-106.92;0.99825;0.027025;-6.7817e-7;0.63749;-1.9545e-4;986.89;27.681;316.24;5.9699;80.543;59.935;3.61;0.71781;35357681;862.68;295.31;0.62365;0.62365;0.29074;0.24817;0.084734;0.0067063;0.024046;2.5974e-4;0;0;0;0;6.3075e-6;0.0030192;5.7087;25.595;75.262;0.025669;NaN;35.622;11.533;1090.9;0.05;0.084843
6.8612;2689.3;758.84;0.81759;784.86;0.94276;630.83;0.17881;630.83;0.01624;200.4;0.46942;32.941;-106.92;0.99824;0.015496;-5.596e-7;0.93472;0.0063642;985.93;26.723;316.04;5.9683;80.567;59.919;3.6169;0.71953;35404842;811.62;297.13;0.62538;0.62538;0.29067;0.24984;0.084879;0.0038477;0.013418;4.676e-4;0;0;0;0;1.35e-5;0.0030261;5.7087;25.595;75.223;0.025294;NaN;35.486;11.516;1090.8;0.05;0.084991
6.9112;2727.3;760.16;0.63125;786.32;0.76425;640.87;0.1833;640.87;0.016388;201.16;0.43082;32.941;-106.92;0.99824;0.0048345;-6.2389e-7;-1.0072;0.045576;984.97;25.764;315.85;5.9667;80.587;59.903;3.6233;0.72097;35438368;760.55;298.6;0.62684;0.62684;0.2906;0.25124;0.085001;0.001201;0.0040524;1.7298e-4;0;0;0;0;-1.5617e-5;0.0030319;5.7087;25.595;75.173;0.024811;NaN;35.351;11.5;1090.6;0.05;0.085136
6.9612;2765.3;761.17;0.44925;787.48;0.59572;650.94;0.18784;650.94;0.016534;201.86;0.39122;32.941;-106.92;0.99824;0.021121;-5.8371e-7;-0.82389;0.014945;984.01;24.805;315.65;5.9651;80.583;59.887;3.6254;0.72213;35457969;710.31;299.71;0.62803;0.62803;0.29055;0.25238;0.0851;0.0052526;0.019402;-4.448e-5;0;0;0;0;-1.0418e-5;0.0030365;5.7087;25.595;75.126;0.024152;NaN;35.215;11.484;1090.5;0.05;0.085282
7.0112;2803.4;761.89;0.3473;788.34;0.5046;661.05;0.19242;661.05;0.016678;202.49;0.36606;32.941;-106.92;0.99823;0.023465;-8.4018e-7;-0.50449;0.013668;983.1;23.89;315.46;5.9635;80.588;59.871;3.629;0.72302;35463978;681.98;300.46;0.62894;0.62894;0.29051;0.25325;0.085176;0.0058388;0.021285;4.277e-4;0;0;0;0;-3.8978e-6;0.00304;5.7087;25.595;75.093;0.024401;NaN;35.08;11.468;1090.3;0.05;0.085503
7.0612;2841.5;762.45;0.28194;789.03;0.44445;671.19;0.19704;671.19;0.01682;203.08;0.34357;32.941;-106.92;0.99823;0.011165;-9.5257e-7;-0.25699;0.012132;982.37;23.165;315.32;5.9623;80.604;59.859;3.634;0.72376;35462276;663.41;301;0.6297;0.6297;0.29048;0.25398;0.085238;0.0027782;0.010556;-5.0487e-5;0;0;0;0;-1.0097e-6;0.0030428;5.7087;25.595;75.075;0.025532;NaN;34.944;11.451;1090.2;0.05;0.085714
7.1112;2879.7;762.9;0.21754;789.61;0.3855;681.36;0.2017;681.36;0.016961;203.62;0.31826;32.941;-106.92;0.99823;0.0074708;-9.6128e-7;0.2323;-0.01699;981.79;22.588;315.2;5.9614;80.612;59.849;3.6371;0.72439;35455490;644.85;301.42;0.63035;0.63035;0.29045;0.25461;0.085292;0.0018595;0.0070002;9.7232e-5;0;0;0;0;8.2381e-7;0.0030452;5.7087;25.595;75.063;0.027292;NaN;34.808;11.435;1090;0.05;0.085936
7.1612;2917.8;763.26;0.15289;790.08;0.3327;691.55;0.20643;691.55;0.017103;204.13;0.29549;32.941;-106.92;0.99822;0.02045;-8.3494e-7;0.43233;-0.017669;981.22;22.012;315.08;5.9604;80.606;59.84;3.6377;0.72492;35443665;626.28;301.69;0.6309;0.63091;0.29043;0.25514;0.085337;0.0050935;0.018101;4.5313e-4;0;0;0;0;2.8498e-6;0.0030472;5.7087;25.595;75.047;0.028896;NaN;34.672;11.419;1089.9;0.05;0.086104
7.2112;2956;763.5;0.087098;790.44;0.29189;701.77;0.21123;701.77;0.017245;204.6;0.27859;32.941;-106.92;0.99822;0.020242;-1.1021e-6;0.72104;-0.021352;980.64;21.435;314.96;5.9594;80.61;59.83;3.6401;0.72535;35426848;607.72;301.84;0.63135;0.63135;0.29041;0.25557;0.085374;0.0050428;0.018431;-4.6747e-4;0;0;0;0;7.9198e-6;0.0030488;5.7087;25.595;75.019;0.029463;NaN;34.535;11.403;1089.7;0.05;0.086254
7.2612;2994.2;763.64;0.020256;790.69;0.26796;712.01;0.2161;712.01;0.017389;205.06;0.26719;32.941;-106.92;0.99822;0.0076367;-9.9259e-7;0.91777;-0.023716;980.06;20.858;314.84;5.9584;80.623;59.82;3.6441;0.72568;35405088;589.15;301.85;0.6317;0.6317;0.2904;0.2559;0.085403;0.0019021;0.0072654;-8.5556e-5;0;0;0;0;1.2823e-5;0.0030499;5.7087;25.595;74.977;0.028439;NaN;34.399;11.387;1089.6;0.05;0.086412
7.3112;3032.3;763.67;-0.046657;790.84;0.26178;722.28;0.22103;722.28;0.017533;205.49;0.25759;32.941;-106.92;0.99821;0.0090043;-9.931e-7;-0.90921;0.016512;979.49;20.282;314.72;5.9575;80.624;59.81;3.6459;0.72591;35378432;570.58;301.73;0.63194;0.63194;0.29039;0.25613;0.085423;0.0022432;0.0086801;-1.0766e-4;0;0;0;0;-1.258e-5;0.0030506;5.7087;25.595;74.93;0.026746;NaN;34.263;11.37;1089.4;0.05;0.086576
7.3612;3070.5;763.6;-0.1124;790.88;0.26969;732.56;0.226;732.56;0.017676;205.91;0.24515;32.941;-106.92;0.99821;0.019143;-9.3741e-7;-0.70736;0.016531;978.91;19.705;314.6;5.9565;80.616;59.801;3.6464;0.72605;35346927;552.02;301.47;0.63208;0.63208;0.29038;0.25627;0.085434;0.0047707;0.017115;2.1144e-4;0;0;0;0;-7.6137e-6;0.0030509;5.7087;25.595;74.889;0.026306;NaN;34.127;11.354;1089.3;0.05;0.086738
7.4112;3108.7;763.42;-0.17627;790.81;0.28768;742.87;0.23101;742.87;0.017818;206.31;0.22734;32.941;-106.92;0.9982;0.016933;-8.4665e-7;-0.45062;0.01145;978.33;19.128;314.48;5.9555;80.618;59.791;3.6485;0.72608;35310621;533.45;301.09;0.63212;0.63212;0.29038;0.25631;0.085437;0.0042197;0.015359;-2.9125e-4;0;0;0;0;-3.0904e-6;0.0030508;5.7087;25.595;74.861;0.026799;NaN;33.991;11.338;1089.1;0.05;0.086883
7.4612;3146.9;763.14;-0.23808;790.63;0.31429;753.19;0.23607;753.19;0.017958;206.67;0.20517;32.941;-106.92;0.9982;0.0043187;-8.0602e-7;-0.29883;0.014358;977.76;18.552;314.37;5.9546;80.628;59.781;3.6519;0.72602;3.527e7;515.01;300.58;0.63206;0.63206;0.29038;0.25624;0.085432;0.0010758;0.0040707;-7.741e-5;0;0;0;0;-1.3597e-6;0.0030503;5.7087;25.595;74.843;0.027554;NaN;33.855;11.322;1089;0.05;0.087101
7.5112;3185;762.76;-0.28748;790.35;0.34208;763.53;0.24116;763.53;0.018097;207;0.1854;32.941;-106.92;0.9982;0.010303;-8.2449e-7;0.34644;-0.013409;977.2;17.994;314.25;5.9536;80.622;59.771;3.6525;0.72587;35223824;499.89;299.94;0.63189;0.63189;0.29039;0.25609;0.085418;0.0025668;0.0088943;-1.2298e-5;0;0;0;0;1.8288e-6;0.0030494;5.7087;25.595;74.827;0.028814;NaN;33.719;11.305;1088.8;0.05;0.087346
7.5612;3223.1;762.3;-0.3322;789.98;0.37325;773.89;0.24631;773.89;0.018236;207.29;0.17018;32.941;-106.92;0.99819;0.017811;-8.8086e-7;0.5461;-0.01767;976.73;17.519;314.15;5.9528;80.614;59.763;3.6525;0.72563;35174323;486.24;299.2;0.63165;0.63165;0.2904;0.25585;0.085398;0.0044374;0.016466;3.8249e-4;0;0;0;0;4.5482e-6;0.0030481;5.7087;25.595;74.805;0.030212;NaN;33.583;11.289;1088.7;0.05;0.087736
7.6112;3261.2;761.77;-0.378;789.54;0.41042;784.26;0.25153;784.26;0.018376;207.57;0.15987;32.941;-106.92;0.99819;0.013978;-6.9821e-7;0.77329;-0.025495;976.32;17.11;314.07;5.9522;80.615;59.756;3.6538;0.72532;35121481;472.6;298.36;0.63133;0.63133;0.29041;0.25554;0.085372;0.0034817;0.012923;3.4483e-4;0;0;0;0;9.13e-6;0.0030466;5.7087;25.595;74.772;0.030717;NaN;33.447;11.273;1088.5;0.05;0.087997
7.6612;3299.3;761.16;-0.42449;789.03;0.45128;794.65;0.2568;794.65;0.018516;207.83;0.15316;32.941;-106.92;0.99819;0.0017676;-6.6571e-7;0.87764;-0.11494;975.91;16.7;313.98;5.9515;80.622;59.749;3.6563;0.72495;35065332;458.96;297.44;0.63094;0.63094;0.29043;0.25517;0.08534;4.4003e-4;0.0019655;2.2921e-5;0;0;0;0;1.1776e-5;0.0030448;5.7087;25.595;74.73;0.030169;NaN;33.311;11.257;1088.4;0.05;0.088282
7.7112;3337.4;760.48;-0.47074;788.44;0.49305;805.05;0.26213;805.05;0.018656;208.08;0.14662;32.941;-106.92;0.99818;0.010883;-6.5751e-7;-0.82101;0.0051181;975.5;16.291;313.9;5.9508;80.611;59.742;3.6556;0.72451;35005907;445.32;296.44;0.63048;0.63048;0.29045;0.25473;0.085302;0.0027093;0.0096337;-3.2364e-4;0;0;0;0;-1.0321e-5;0.0030426;5.7087;25.595;74.686;0.028835;NaN;33.175;11.241;1088.2;0.05;0.088685
7.7612;3375.4;759.73;-0.51585;787.77;0.53372;815.46;0.26751;815.46;0.018796;208.32;0.13694;32.941;-106.92;0.99818;0.016146;-7.2871e-7;-0.63012;0.016137;975.09;15.881;313.81;5.9501;80.602;59.735;3.6553;0.724;34943240;431.68;295.35;0.62995;0.62995;0.29047;0.25422;0.085259;0.0040188;0.014989;4.9789e-4;0;0;0;0;-6.0896e-6;0.0030402;5.7087;25.595;74.65;0.027997;NaN;33.04;11.224;1088.1;0.05;0.089099
7.8112;3413.3;758.9;-0.55948;787.03;0.57282;825.88;0.27291;825.88;0.018934;208.54;0.1229;32.941;-106.92;0.99818;0.011084;-7.0155e-7;-0.43355;0.021658;974.68;15.472;313.73;5.9494;80.602;59.728;3.6564;0.72342;34877364;418.03;294.17;0.62935;0.62935;0.2905;0.25364;0.085209;0.0027577;0.0097339;-1.3474e-4;0;0;0;0;-2.8882e-6;0.0030376;5.7087;25.595;74.624;0.028342;NaN;32.905;11.208;1087.9;0.05;0.089522
7.8612;3451.3;758.01;-0.60209;786.22;0.61138;836.31;0.27836;836.31;0.01907;208.74;0.10615;32.941;-106.92;0.99817;5.6453e-4;-6.5325e-7;0.36507;0.015713;974.27;15.062;313.64;5.9487;80.605;59.721;3.6583;0.72277;34808309;404.39;292.91;0.62868;0.62868;0.29053;0.253;0.085154;1.4036e-4;6.8794e-4;9.6764e-5;0;0;0;0;2.0521e-6;0.0030346;5.7087;25.595;74.604;0.02984;NaN;32.769;11.192;1087.8;0.05;0.089934
7.9112;3489.1;757.04;-0.64456;785.34;0.65079;846.75;0.28384;846.75;0.019206;208.91;0.089886;32.941;-106.92;0.99817;0.011221;-7.0687e-7;0.44871;-0.023378;973.86;14.653;313.56;5.948;80.59;59.714;3.6569;0.72206;34736107;390.75;291.57;0.62795;0.62795;0.29056;0.2523;0.085094;0.0027898;0.010091;2.2399e-5;0;0;0;0;3.1071e-6;0.0030314;5.7087;25.595;74.584;0.03164;NaN;32.634;11.176;1087.6;0.05;0.090253
7.9612;3527;756.01;-0.68761;784.38;0.69188;857.2;0.28939;857.2;0.019343;209.05;0.07671;32.941;-106.92;0.99816;0.014589;-7.9289e-7;0.63168;-0.023119;973.45;14.243;313.47;5.9473;80.581;59.707;3.6566;0.72128;34660789;377.11;290.15;0.62715;0.62715;0.29059;0.25154;0.085027;0.0036257;0.012859;-6.1379e-5;0;0;0;0;6.1728e-6;0.0030278;5.7087;25.595;74.558;0.032561;NaN;32.499;11.16;1087.5;0.05;0.090763
8.0112;3564.7;754.91;-0.73144;783.35;0.73453;867.66;0.29499;867.66;0.01948;209.18;0.067282;32.941;-106.92;0.99816;0.0089527;-8.2118e-7;0.79672;-0.013413;973.04;13.834;313.39;5.9467;80.579;59.7;3.6574;0.72043;34582383;363.47;288.66;0.62629;0.62629;0.29063;0.25071;0.084955;0.0022236;0.0077879;-2.3705e-4;0;0;0;0;9.8453e-6;0.003024;5.7087;25.595;74.522;0.031774;NaN;32.365;11.144;1087.3;0.05;0.091347
8.0612;3602.4;753.74;-0.7752;782.25;0.77753;878.12;0.30065;878.12;0.019617;209.29;0.060035;32.941;-106.92;0.99816;0.0017795;-8.246e-7;-0.83389;0.14466;972.63;13.424;313.3;5.946;80.578;59.693;3.6584;0.71952;34500921;349.93;287.09;0.62537;0.62537;0.29067;0.24982;0.084878;4.4166e-4;0.0012636;4.5432e-4;0;0;0;0;-1.0816e-5;0.00302;5.7087;25.595;74.48;0.029892;NaN;32.23;11.128;1087.2;0.05;0.09189
8.1112;3640.1;752.49;-0.80798;781.08;0.80985;888.58;0.30635;888.58;0.019753;209.39;0.055011;32.941;-106.92;0.99815;0.010799;-8.3421e-7;-0.75716;0.044954;972.24;13.029;313.22;5.9453;80.562;59.686;3.6569;0.71854;34416460;339.36;285.44;0.62438;0.62438;0.29071;0.24887;0.084795;0.0026797;0.0094472;1.7987e-5;0;0;0;0;-8.9437e-6;0.0030156;5.7087;25.595;74.439;0.028688;NaN;32.096;11.112;1087;0.05;0.092222
8.1612;3677.7;751.2;-0.83511;779.86;0.83651;899.06;0.31206;899.06;0.019887;209.48;0.048422;32.941;-106.92;0.99815;0.012817;-8.5698e-7;-0.59662;0.035992;971.9;12.694;313.15;5.9447;80.553;59.68;3.6562;0.71751;3.433e7;330.11;283.75;0.62335;0.62335;0.29076;0.24788;0.084708;0.0031787;0.01181;-3.4533e-4;0;0;0;0;-5.5707e-6;0.0030111;5.7087;25.595;74.405;0.028656;NaN;31.962;11.096;1086.9;0.05;0.092753
8.2112;3715.2;749.86;-0.86122;778.59;0.86209;909.53;0.3178;909.53;0.02002;209.56;0.038683;32.941;-106.92;0.99815;0.0070201;-7.7279e-7;-0.46102;0.035742;971.61;12.407;313.09;5.9443;80.549;59.676;3.6564;0.71644;34241306;320.86;282.01;0.62228;0.62228;0.2908;0.24686;0.084618;0.0017398;0.0060876;-1.1873e-4;0;0;0;0;-3.3371e-6;0.0030063;5.7087;25.595;74.379;0.030103;NaN;31.828;11.08;1086.7;0.05;0.093109
8.2612;3752.7;748.48;-0.88677;777.28;0.88719;920.01;0.32357;920.01;0.020151;209.62;0.027406;32.941;-106.92;0.99814;0.0027193;-7.5375e-7;0.43253;-0.051123;971.33;12.121;313.03;5.9438;80.543;59.671;3.6564;0.71533;34150995;311.61;280.24;0.62118;0.62118;0.29085;0.2458;0.084524;6.7344e-4;0.0027618;-3.2102e-4;0;0;0;0;2.9472e-6;0.0030014;5.7087;25.595;74.357;0.032545;NaN;31.694;11.064;1086.6;0.05;0.093417
8.3112;3790.1;747.06;-0.91242;775.92;0.91257;930.49;0.32939;930.49;0.020283;209.66;0.016981;32.941;-106.92;0.99814;0.010451;-6.8481e-7;0.52301;-0.037577;971.04;11.834;312.97;5.9433;80.528;59.666;3.6545;0.71418;34058882;302.36;278.43;0.62004;0.62005;0.2909;0.24471;0.084427;0.0025871;0.0094172;-9.0633e-6;0;0;0;0;4.3244e-6;0.0029964;5.7087;25.595;74.334;0.034306;NaN;31.561;11.048;1086.5;0.05;0.093701
8.3612;3827.4;745.6;-0.93866;774.52;0.9387;940.98;0.33527;940.98;0.020415;209.69;0.0091266;32.941;-106.92;0.99814;0.011805;-6.8119e-7;0.6707;-0.044392;970.75;11.547;312.91;5.9428;80.517;59.661;3.6535;0.71299;33964983;293.11;276.58;0.61888;0.61888;0.29096;0.24359;0.084327;0.0029207;0.010514;1.3497e-4;0;0;0;0;7.1371e-6;0.0029911;5.7087;25.595;74.304;0.035053;NaN;31.428;11.032;1086.3;0.05;0.09398
8.4112;3864.6;744.09;-0.96553;773.08;0.96554;951.46;0.34122;951.46;0.020548;209.71;0.0039834;32.941;-106.92;0.99813;0.0063396;-6.772e-7;0.79047;-0.073194;970.47;11.26;312.85;5.9423;80.512;59.656;3.6535;0.71175;33869316;283.86;274.69;0.61767;0.61767;0.29101;0.24244;0.084223;0.0015672;0.0058091;-5.3399e-5;0;0;0;0;9.9508e-6;0.0029857;5.7087;25.595;74.267;0.034955;NaN;31.295;11.016;1086.2;0.05;0.094235
8.4612;3901.8;742.54;-0.99265;771.59;0.99265;961.95;0.34723;961.95;0.020682;209.72;5.5819e-4;32.941;-106.92;0.99813;0.0024559;-6.8038e-7;-0.8159;-0.045102;970.18;10.973;312.79;5.9419;80.505;59.651;3.6532;0.71048;33771894;274.6;272.77;0.61644;0.61644;0.29107;0.24126;0.084117;6.0664e-4;0.0022386;-2.8032e-4;0;0;0;0;-1.0642e-5;0.0029802;5.7087;25.595;74.226;0.033333;NaN;31.163;11;1086;0.05;0.094513
8.5112;3938.9;740.95;-1.0194;770.06;1.0194;972.43;0.35329;972.43;0.020816;209.72;0.0047567;32.941;-106.92;0.99813;0.0092725;-7.0828e-7;-0.73941;0.03212;969.89;10.686;312.73;5.9414;80.489;59.646;3.6512;0.70917;33672734;265.35;270.81;0.61518;0.61518;0.29112;0.24005;0.084007;0.0022893;0.0085281;2.6138e-4;0;0;0;0;-8.7752e-6;0.0029744;5.7087;25.595;74.187;0.03135;NaN;31.03;10.985;1085.9;0.05;0.097926
8.5612;3975.9;739.32;-1.0452;768.49;1.0453;982.92;0.35937;982.92;0.020948;209.72;0.011701;32.941;-106.92;0.99812;0.010215;-6.8851e-7;-0.6066;0.041746;969.61;10.399;312.67;5.9409;80.478;59.641;3.6501;0.70781;33571850;256.18;268.83;0.61388;0.61388;0.29118;0.23881;0.083894;0.0025203;0.0094258;-3.7332e-4;0;0;0;0;-5.9302e-6;0.0029685;5.7087;25.595;74.153;0.030842;NaN;30.898;10.969;1085.7;0.05;0.098188
8.6112;4012.8;737.64;-1.0632;766.87;1.0634;993.4;0.36547;993.4;0.021079;209.7;0.019028;32.941;-106.92;0.99812;0.0050143;-7.2225e-7;-0.50589;0.04405;969.33;10.121;312.62;5.9404;80.471;59.636;3.6498;0.70642;33469276;248.94;266.81;0.61256;0.61256;0.29124;0.23754;0.083777;0.001236;0.0043685;3.4981e-4;0;0;0;0;-4.142e-6;0.0029625;5.7087;25.595;74.125;0.032229;NaN;30.767;10.953;1085.6;0.05;0.098452
8.6612;4049.6;735.94;-1.0778;765.22;1.0782;1003.9;0.3716;1003.9;0.021209;209.67;0.026526;32.941;-106.92;0.99811;0.0030222;-7.2423e-7;0.48942;-0.045393;969.09;9.8794;312.56;5.94;80.462;59.632;3.6489;0.70499;33365530;242.58;264.77;0.61122;0.61122;0.2913;0.23626;0.083659;7.4438e-4;0.0026586;2.3891e-4;0;0;0;0;3.8933e-6;0.0029563;5.7087;25.595;74.101;0.034392;NaN;30.635;10.937;1085.4;0.05;0.098712
8.7112;4086.4;734.21;-1.0926;763.55;1.0931;1014.4;0.37778;1014.4;0.021339;209.62;0.033287;32.941;-106.92;0.99811;0.0091947;-6.882e-7;0.56775;-0.045703;968.87;9.6673;312.52;5.9397;80.446;59.628;3.6467;0.70355;33260847;236.21;262.73;0.60987;0.60987;0.29137;0.23496;0.083539;0.0022634;0.0081489;4.9679e-5;0;0;0;0;5.2622e-6;0.00295;5.7087;25.595;74.075;0.036197;NaN;30.504;10.922;1085.3;0.05;0.098958
8.7612;4123.1;732.46;-1.1079;761.85;1.1085;1024.9;0.38402;1024.9;0.021469;209.57;0.03805;32.941;-106.92;0.99811;0.010086;-6.0771e-7;0.69047;-0.049345;968.66;9.4551;312.48;5.9393;80.434;59.624;3.6452;0.70208;33155231;229.84;260.67;0.6085;0.6085;0.29143;0.23365;0.083417;0.0024811;0.0089069;-3.9439e-4;0;0;0;0;7.8178e-6;0.0029436;5.7087;25.595;74.043;0.036866;NaN;30.373;10.906;1085.1;0.05;0.099116
8.8112;4159.6;730.68;-1.1237;760.13;1.1245;1035.3;0.39032;1035.3;0.0216;209.51;0.040774;32.941;-106.92;0.9981;0.0054761;-5.7685e-7;0.7851;-0.051137;968.45;9.2429;312.43;5.9389;80.426;59.621;3.6445;0.70058;33048691;223.48;258.6;0.60712;0.60712;0.29149;0.23233;0.083294;0.0013458;0.0050213;1.7977e-4;0;0;0;0;1.0154e-5;0.0029371;5.7087;25.595;74.006;0.036104;NaN;30.243;10.891;1085;0.05;0.099266
8.8612;4196.1;728.88;-1.1398;758.38;1.1406;1045.8;0.39667;1045.8;0.021732;209.45;0.04256;32.941;-106.92;0.9981;0.0017849;-5.6557e-7;-0.80963;0.054913;968.24;9.0307;312.39;5.9386;80.417;59.617;3.6437;0.69906;32941232;217.11;256.53;0.60573;0.60573;0.29156;0.231;0.083168;4.3827e-4;0.0015427;2.0556e-4;0;0;0;0;-1.0848e-5;0.0029305;5.7087;25.595;73.966;0.034342;NaN;30.113;10.875;1084.9;0.05;0.099436
8.9112;4232.5;727.05;-1.1557;756.6;1.1566;1056.3;0.40305;1056.3;0.021863;209.39;0.044896;32.941;-106.92;0.9981;0.0076818;-5.6975e-7;-0.75115;0.05178;968.02;8.8185;312.34;5.9382;80.401;59.613;3.6414;0.69752;32832861;210.74;254.44;0.60433;0.60433;0.29162;0.22966;0.083041;0.0018851;0.0065021;-3.6708e-4;0;0;0;0;-9.3811e-6;0.0029239;5.7087;25.595;73.926;0.032885;NaN;29.983;10.86;1084.7;0.05;0.099631
8.9612;4268.8;725.2;-1.1711;754.8;1.1721;1066.7;0.40946;1066.7;0.021993;209.32;0.048949;32.941;-106.92;0.99809;0.0089685;-5.9451e-7;-0.64643;0.052789;967.81;8.6064;312.3;5.9379;80.388;59.61;3.6398;0.69595;32723583;204.38;252.35;0.60291;0.60291;0.29169;0.22831;0.082912;0.0021991;0.0077826;4.9505e-4;0;0;0;0;-6.9809e-6;0.0029171;5.7087;25.595;73.891;0.032602;NaN;29.854;10.844;1084.6;0.05;0.099863
9.0112;4305.1;723.32;-1.1859;752.98;1.1872;1077.2;0.41589;1077.2;0.022121;209.24;0.054899;32.941;-106.92;0.99809;0.0050435;-6.1664e-7;-0.55697;0.056249;967.6;8.3942;312.25;5.9375;80.379;59.606;3.6389;0.69436;32613859;198.01;250.25;0.60149;0.60149;0.29176;0.22695;0.082782;0.0012356;0.0040813;-4.9594e-4;0;0;0;0;-5.2076e-6;0.0029102;5.7087;25.595;73.861;0.03383;NaN;29.725;10.829;1084.4;0.05;0.1001
9.0612;4341.2;721.42;-1.2003;751.13;1.2019;1087.7;0.42234;1087.7;0.022248;209.15;0.061759;32.941;-106.92;0.99809;0.0015857;-6.0472e-7;0.53106;-0.097841;967.39;8.182;312.21;5.9372;80.37;59.602;3.6379;0.69274;32505073;191.7;248.16;0.60006;0.60006;0.29183;0.22558;0.08265;3.8811e-4;0.0014172;-2.5941e-4;0;0;0;0;4.7576e-6;0.0029033;5.7087;25.595;73.834;0.036366;NaN;29.596;10.814;1084.3;0.05;0.10037
9.1112;4377.2;719.5;-1.2097;749.25;1.2116;1098.1;0.42884;1098.1;0.022375;209.05;0.066788;32.941;-106.92;0.99808;0.0072477;-6.3561e-7;0.58667;-0.068472;967.18;7.976;312.17;5.9368;80.353;59.599;3.6355;0.6911;32395391;186.8;246.06;0.59861;0.59861;0.2919;0.2242;0.082516;0.0017728;0.0066087;-2.4695e-4;0;0;0;0;5.8354e-6;0.0028962;5.7087;25.595;73.806;0.038431;NaN;29.467;10.8;1084.1;0.05;0.10068
9.1612;4413.1;717.56;-1.2173;747.36;1.2193;1108.6;0.4354;1108.6;0.022504;208.94;0.069791;32.941;-106.92;0.99808;0.0090644;-5.8742e-7;0.68251;-0.062461;967;7.7975;312.13;5.9365;80.339;59.596;3.6336;0.68944;32285184;182.54;243.96;0.59717;0.59717;0.29197;0.22282;0.082382;0.0022155;0.0080101;-3.6341e-4;0;0;0;0;7.9377e-6;0.0028891;5.7087;25.595;73.774;0.039096;NaN;29.339;10.785;1084;0.05;0.10095
9.2112;4448.9;715.6;-1.2254;745.45;1.2274;1119;0.44202;1119;0.022632;208.83;0.071153;32.941;-106.92;0.99808;0.0061669;-5.8576e-7;0.77603;-0.059917;966.85;7.6402;312.1;5.9363;80.329;59.593;3.6324;0.68778;32174617;178.28;241.87;0.59572;0.59572;0.29204;0.22143;0.082246;0.0015059;0.0056226;-9.7331e-5;0;0;0;0;1.0315e-5;0.0028819;5.7087;25.595;73.737;0.038375;NaN;29.211;10.771;1083.9;0.05;0.1012
9.2612;4484.7;713.64;-1.2337;743.53;1.2358;1129.5;0.4487;1129.5;0.022762;208.72;0.07149;32.941;-106.92;0.99807;2.29e-4;-5.7635e-7;0;0;966.69;7.483;312.06;5.936;80.321;59.59;3.6315;0.6861;32063689;174.01;239.78;0.59427;0.59427;0.29211;0.22005;0.08211;5.5862e-5;4.1606e-4;2.1019e-4;0;0;0;0;0;0.0028746;5.7087;25.595;73.697;0.036988;NaN;29.084;10.756;1083.7;0.05;0.10146
