# Nominal_13 (Up to date)
# 1085 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (71,1 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
10.261;5024.1;645.46;-1.3375;708.88;1.3465;1910;0.84045;1910;0.025212;293.09;0.15532;32.941;-106.92;0.99802;0.0022817;-3.6024e-7;-0.98045;-0.11974;963.98;4.7691;311.49;5.9314;80.101;59.543;3.6012;0.65541;30160901;106.03;205.53;0.56976;0.56976;0.29337;0.19671;0.079685;5.4866e-4;0.0021405;2.136e-4;0;0;0;0;-1.8207e-5;0.0027914;5.7087;25.595;65.576;0.041695;NaN;27.16;10.538;1081.6;0.05;0.11282
10.311;5056.3;643.31;-1.3375;706.83;1.3467;1924.6;0.85097;1924.6;0.025333;292.84;0.1572;32.941;-106.92;0.99802;0.0021643;-3.6563e-7;0.97636;-0.14103;963.88;4.6761;311.48;5.9313;80.088;59.541;3.5993;0.65358;30048866;103.96;203.65;0.56841;0.56841;0.29344;0.19542;0.079544;5.2e-4;0.0021425;-1.2454e-4;0;0;0;0;1.8161e-5;0.0027836;5.7087;25.595;65.526;0.041998;NaN;27.045;10.525;1081.5;0.05;0.11318
10.361;5088.4;641.16;-1.3376;704.77;1.347;1939.3;0.86154;1939.3;0.025454;292.59;0.15881;32.941;-106.92;0.99802;0.0055802;-3.6497e-7;1.0268;-0.03257;963.79;4.5831;311.46;5.9311;80.073;59.539;3.5969;0.65176;29937007;101.89;201.79;0.56707;0.56707;0.29352;0.19415;0.079404;0.0013397;0.0044628;-1.2793e-4;0;0;0;0;2.0204e-5;0.0027759;5.7087;25.595;65.476;0.041976;NaN;26.931;10.512;1081.3;0.05;0.11342
10.411;5120.4;639.02;-1.3381;702.71;1.3476;1953.9;0.87217;1953.9;0.025576;292.34;0.15976;32.941;-106.92;0.99801;0.006625;-3.716e-7;1.086;0.016256;963.7;4.4901;311.44;5.931;80.06;59.538;3.5949;0.64993;29825319;99.822;199.94;0.56573;0.56573;0.29359;0.19288;0.079264;0.0015894;0.0057623;4.3441e-5;0;0;0;0;2.2734e-5;0.0027682;5.7087;25.595;65.423;0.041582;NaN;26.817;10.499;1081.2;0.05;0.11367
10.461;5152.3;636.87;-1.339;700.65;1.3485;1968.5;0.88285;1968.5;0.025696;292.08;0.15997;32.941;-106.92;0.99801;0.0049719;-3.7946e-7;1.1393;0.079771;963.6;4.3971;311.42;5.9308;80.049;59.536;3.5933;0.6481;29713799;97.754;198.11;0.56441;0.56441;0.29366;0.19162;0.079124;0.0011917;0.0040829;3.6727e-4;0;0;0;0;2.5164e-5;0.0027605;5.7087;25.595;65.368;0.041155;NaN;26.703;10.486;1081.1;0.05;0.11395
10.511;5184.1;634.72;-1.3402;698.59;1.3497;1983.1;0.89356;1983.1;0.025817;291.83;0.1597;32.941;-106.92;0.99801;0.0014908;-3.7557e-7;1.1213;0.34852;963.51;4.3041;311.4;5.9307;80.04;59.534;3.5919;0.64627;29602442;95.685;196.29;0.56309;0.56309;0.29374;0.19037;0.078984;3.5701e-4;0.0010502;2.4213e-4;0;0;0;0;2.4519e-5;0.0027527;5.7087;25.595;65.31;0.041092;NaN;26.59;10.473;1081;0.05;0.11423
10.561;5215.8;632.57;-1.3414;696.53;1.3509;1997.7;0.90432;1997.7;0.025937;291.57;0.15941;32.941;-106.92;0.998;0.0023997;-3.8116e-7;-1.1473;0.2213;963.42;4.2111;311.38;5.9305;80.027;59.533;3.5899;0.64444;29491244;93.617;194.49;0.56179;0.56179;0.29381;0.18913;0.078845;5.7422e-4;0.0021368;3.758e-4;0;0;0;0;-2.5824e-5;0.002745;5.7087;25.595;65.251;0.041264;NaN;26.477;10.461;1080.8;0.05;0.11448
10.611;5247.4;630.42;-1.3426;694.47;1.352;2012.3;0.91511;2012.3;0.026056;291.32;0.15955;32.941;-106.92;0.998;0.0047225;-3.7013e-7;-1.1325;0.089901;963.32;4.1181;311.36;5.9303;80.012;59.531;3.5878;0.64261;2.938e7;91.549;192.7;0.56049;0.56049;0.29388;0.1879;0.078706;0.0011292;0.0039804;1.2038e-4;0;0;0;0;-2.531e-5;0.0027373;5.7087;25.595;65.193;0.041688;NaN;26.364;10.448;1080.7;0.05;0.11473
10.661;5278.8;628.26;-1.3434;692.41;1.353;2026.8;0.92594;2026.8;0.026175;291.07;0.16038;32.941;-106.92;0.998;0.0046804;-3.8166e-7;-1.0883;0.032317;963.23;4.0251;311.34;5.9302;80;59.53;3.5859;0.64077;29269312;89.481;190.93;0.5592;0.5592;0.29395;0.18668;0.078567;0.0011183;0.0042593;4.4276e-4;0;0;0;0;-2.3515e-5;0.0027295;5.7087;25.595;65.138;0.042487;NaN;26.252;10.435;1080.6;0.05;0.11507
10.711;5310.2;626.1;-1.3441;690.35;1.3538;2041.4;0.93682;2041.4;0.026294;290.81;0.16185;32.941;-106.92;0.99799;0.0023283;-3.8227e-7;-1.0533;-0.091711;963.14;3.9321;311.32;5.93;79.99;59.528;3.5844;0.63893;29158571;87.413;189.17;0.55792;0.55792;0.29402;0.18547;0.078429;5.558e-4;0.0023496;-1.4079e-4;0;0;0;0;-2.2156e-5;0.0027218;5.7087;25.595;65.084;0.043491;NaN;26.14;10.422;1080.5;0.05;0.11537
10.761;5341.4;623.95;-1.3446;688.28;1.3545;2055.9;0.94775;2055.9;0.026413;290.55;0.16364;32.941;-106.92;0.99799;0.0013231;-3.8401e-7;0.97394;-0.38929;963.05;3.8391;311.3;5.9299;79.979;59.526;3.5828;0.63709;29047974;85.359;187.43;0.55665;0.55665;0.2941;0.18426;0.078291;3.1558e-4;0.0010128;-1.4355e-5;0;0;0;0;1.9058e-5;0.002714;5.7087;25.595;65.032;0.044372;NaN;26.029;10.41;1080.3;0.05;0.11565
10.811;5372.6;621.79;-1.3439;686.21;1.3539;2070.4;0.95874;2070.4;0.026532;290.29;0.16478;32.941;-106.91;0.99799;0.0045736;-3.848e-7;1.0646;-0.12794;962.95;3.7482;311.28;5.9297;79.964;59.525;3.5805;0.63525;28937522;83.677;185.7;0.55539;0.55539;0.29417;0.18307;0.078153;0.0010902;0.003467;-4.3641e-4;0;0;0;0;2.2907e-5;0.0027063;5.7087;25.595;64.979;0.044771;NaN;25.918;10.397;1080.2;0.05;0.11591
10.861;5403.6;619.63;-1.3429;684.15;1.353;2084.9;0.96979;2084.9;0.026651;290.02;0.16523;32.941;-106.91;0.99799;0.00619;-3.6776e-7;1.1195;-0.070245;962.87;3.6669;311.26;5.9296;79.951;59.523;3.5784;0.63341;28827305;82.162;183.99;0.55414;0.55414;0.29424;0.18188;0.078015;0.0014744;0.0056549;1.4498e-4;0;0;0;0;2.5487e-5;0.0026985;5.7087;25.595;64.924;0.044716;NaN;25.807;10.385;1080.1;0.05;0.1162
10.911;5434.5;617.48;-1.3422;682.08;1.3523;2099.4;0.98089;2099.4;0.02677;289.76;0.16506;32.941;-106.91;0.99798;0.0053652;-3.5378e-7;1.176;-0.030641;962.8;3.5931;311.25;5.9295;79.94;59.522;3.5767;0.63157;28717361;80.646;182.29;0.5529;0.5529;0.29431;0.18071;0.077878;0.0012769;0.0045506;-2.7941e-4;0;0;0;0;2.8292e-5;0.0026908;5.7087;25.595;64.866;0.044385;NaN;25.697;10.372;1080;0.05;0.11648
10.961;5465.4;615.32;-1.3419;680.02;1.3519;2113.9;0.99205;2113.9;0.026889;289.5;0.16441;32.941;-106.91;0.99798;0.0025333;-3.4213e-7;1.2117;0.090281;962.73;3.5192;311.23;5.9293;79.931;59.521;3.5752;0.62973;28607686;79.13;180.61;0.55166;0.55166;0.29438;0.17954;0.077741;6.0239e-4;0.002536;1.4207e-5;0;0;0;0;3.0219e-5;0.0026831;5.7087;25.595;64.806;0.043838;NaN;25.587;10.36;1079.9;0.05;0.11673
11.011;5496.1;613.17;-1.3416;677.96;1.3516;2128.4;1.0032;2128.4;0.027008;289.24;0.16362;32.941;-106.91;0.99798;0.0010751;-3.3858e-7;-1.1052;0.51191;962.65;3.4453;311.22;5.9292;79.92;59.519;3.5736;0.6279;28498275;77.615;178.95;0.55044;0.55044;0.29445;0.17838;0.077605;2.5544e-4;7.3072e-4;2.6296e-4;0;0;0;0;-2.5292e-5;0.0026753;5.7087;25.595;64.745;0.043386;NaN;25.477;10.347;1079.7;0.05;0.117
11.061;5526.7;611.01;-1.3414;675.9;1.3512;2142.8;1.0145;2142.8;0.027126;288.97;0.1631;32.941;-106.91;0.99797;0.0036098;-3.3773e-7;-1.1848;0.17975;962.58;3.3715;311.2;5.9291;79.906;59.518;3.5714;0.62606;28389125;76.099;177.3;0.54923;0.54923;0.29452;0.17724;0.07747;8.5709e-4;0.0035491;-3.3643e-4;0;0;0;0;-2.9244e-5;0.0026676;5.7087;25.595;64.685;0.04338;NaN;25.368;10.335;1079.6;0.05;0.11725
11.111;5557.2;608.86;-1.3409;673.85;1.3508;2157.3;1.0258;2157.3;0.027244;288.71;0.16309;32.941;-106.91;0.99797;0.004321;-3.5998e-7;-1.1562;0.10889;962.5;3.2976;311.19;5.929;79.894;59.517;3.5695;0.62422;2.828e7;74.583;175.66;0.54803;0.54803;0.29459;0.1761;0.077334;0.0010252;0.0037933;-2.4247e-4;0;0;0;0;-2.8023e-5;0.0026599;5.7087;25.595;64.626;0.043933;NaN;25.259;10.323;1079.5;0.05;0.11751
11.161;5587.6;606.71;-1.3402;671.79;1.3502;2171.7;1.0371;2171.7;0.027361;288.45;0.16363;32.941;-106.91;0.99797;0.0029052;-3.384e-7;-1.1273;0.01856;962.43;3.2237;311.17;5.9288;79.884;59.515;3.568;0.62239;28171589;73.068;174.05;0.54683;0.54683;0.29466;0.17497;0.077199;6.8874e-4;0.0023667;-4.4406e-4;0;0;0;0;-2.6801e-5;0.0026522;5.7087;25.595;64.569;0.04497;NaN;25.151;10.31;1079.4;0.05;0.11777
11.211;5617.8;604.56;-1.3395;669.73;1.3495;2186.1;1.0484;2186.1;0.027478;288.19;0.16456;32.941;-106.91;0.99797;2.9543e-4;-3.3666e-7;-0.10588;-1.1072;962.36;3.1498;311.15;5.9287;79.874;59.514;3.5666;0.62055;28063195;71.552;172.44;0.54565;0.54565;0.29473;0.17385;0.077065;6.9979e-5;2.3071e-4;1.4072e-4;0;0;0;0;-2.3787e-7;0.0026445;5.7087;25.595;64.513;0.045951;NaN;25.043;10.298;1079.3;0.05;0.11804
11.261;5648;602.41;-1.3387;667.68;1.3489;2200.5;1.0598;2200.5;0.027596;287.93;0.16554;32.941;-106.91;0.99796;0.0031109;-3.3578e-7;1.1124;-0.1815;962.28;3.076;311.14;5.9286;79.861;59.513;3.5644;0.61872;27955045;70.046;170.85;0.54448;0.54448;0.2948;0.17274;0.076931;7.364e-4;0.0023185;-2.1241e-4;0;0;0;0;2.6421e-5;0.0026368;5.7087;25.595;64.457;0.046664;NaN;24.935;10.286;1079.1;0.05;0.11829
11.311;5678.1;600.26;-1.3372;665.63;1.3475;2214.9;1.0713;2214.9;0.027713;287.66;0.16589;32.941;-106.91;0.99796;0.005175;-3.2542e-7;1.1565;-0.099624;962.21;3.0036;311.12;5.9285;79.848;59.512;3.5623;0.61688;27847137;68.782;169.28;0.54331;0.54331;0.29487;0.17164;0.076798;0.0012242;0.0046807;4.9918e-4;0;0;0;0;2.8733e-5;0.0026291;5.7087;25.595;64.4;0.046831;NaN;24.828;10.274;1079;0.05;0.11855
11.361;5708;598.11;-1.3357;663.58;1.3459;2229.3;1.0828;2229.3;0.02783;287.4;0.16564;32.941;-106.91;0.99796;0.0054083;-3.372e-7;1.2059;-0.044545;962.14;2.9383;311.11;5.9284;79.836;59.51;3.5605;0.61505;2.774e7;67.627;167.72;0.54215;0.54215;0.29494;0.17055;0.076665;0.0012784;0.0045572;-3.1436e-4;0;0;0;0;3.1434e-5;0.0026214;5.7087;25.595;64.341;0.046563;NaN;24.721;10.262;1078.9;0.05;0.11881
11.411;5737.9;595.97;-1.3344;661.53;1.3446;2243.6;1.0944;2243.6;0.027948;287.13;0.16496;32.941;-106.91;0.99795;0.0037888;-3.1743e-7;1.2461;0.050382;962.08;2.8783;311.1;5.9283;79.826;59.509;3.559;0.61322;27632242;66.471;166.17;0.54101;0.54101;0.29501;0.16946;0.076532;8.949e-4;0.0029333;-2.3927e-4;0;0;0;0;3.3772e-5;0.0026137;5.7087;25.595;64.279;0.045971;NaN;24.615;10.249;1078.8;0.05;0.11907
11.461;5767.6;593.82;-1.3333;659.49;1.3434;2258;1.106;2258;0.028065;286.87;0.16405;32.941;-106.91;0.99795;0.0011502;-3.2489e-7;1.1539;0.52473;962.02;2.8183;311.08;5.9282;79.817;59.508;3.5576;0.61139;27525275;65.316;164.64;0.53987;0.53987;0.29508;0.16839;0.0764;2.7145e-4;0.0011375;2.4867e-4;0;0;0;0;2.9141e-5;0.002606;5.7087;25.595;64.216;0.045402;NaN;24.509;10.237;1078.7;0.05;0.1194
11.511;5797.3;591.68;-1.3323;657.44;1.3422;2272.3;1.1177;2272.3;0.028182;286.61;0.16317;32.941;-106.91;0.99795;0.0018135;-3.2219e-7;-1.2057;0.38192;961.96;2.7583;311.07;5.9281;79.806;59.507;3.5557;0.60956;27418621;64.16;163.13;0.53875;0.53875;0.29515;0.16733;0.076269;4.2769e-4;0.0019811;-8.2413e-6;0;0;0;0;-3.2012e-5;0.0025984;5.7087;25.595;64.153;0.045431;NaN;24.403;10.225;1078.5;0.05;0.1264
11.561;5826.8;589.54;-1.3311;655.41;1.341;2286.7;1.1294;2286.7;0.028298;286.35;0.16258;32.941;-106.91;0.99795;0.0033829;-3.1993e-7;-1.2369;0.10076;961.9;2.6983;311.06;5.928;79.793;59.506;3.5538;0.60774;27312277;63.004;161.63;0.53763;0.53763;0.29522;0.16627;0.076138;7.9728e-4;0.0024661;-3.8834e-5;0;0;0;0;-3.3897e-5;0.0025908;5.7087;25.595;64.09;0.046299;NaN;24.298;10.213;1078.4;0.05;0.12669
11.611;5856.2;587.41;-1.3299;653.37;1.3398;2301;1.1411;2301;0.028414;286.09;0.16242;32.941;-106.91;0.99794;0.0033234;-3.2243e-7;-1.2104;-0.052624;961.84;2.6383;311.05;5.9279;79.783;59.505;3.552;0.60592;27206238;61.849;160.14;0.53652;0.53652;0.29528;0.16523;0.076008;7.8268e-4;0.0024444;-3.0705e-4;0;0;0;0;-3.2667e-5;0.0025831;5.7087;25.595;64.029;0.047487;NaN;24.193;10.202;1078.3;0.05;0.12695
11.661;5885.5;585.27;-1.3285;651.34;1.3384;2315.3;1.1529;2315.3;0.028531;285.83;0.16265;32.941;-106.91;0.99794;0.0017483;-3.1522e-7;-1.1305;-0.37612;961.78;2.5784;311.03;5.9278;79.773;59.504;3.5506;0.6041;27100502;60.693;158.67;0.53542;0.53542;0.29535;0.16419;0.075878;4.1142e-4;0.0017807;3.7891e-4;0;0;0;0;-2.867e-5;0.0025755;5.7087;25.595;63.969;0.048636;NaN;24.088;10.19;1078.2;0.05;0.12721
11.711;5914.8;583.14;-1.327;649.31;1.337;2329.5;1.1647;2329.5;0.028647;285.57;0.1631;32.941;-106.91;0.99794;0.0011702;-3.1387e-7;0.93691;-0.72836;961.72;2.5184;311.02;5.9277;79.763;59.503;3.5489;0.60228;26995063;59.538;157.21;0.53433;0.53433;0.29542;0.16316;0.075749;2.7518e-4;7.052e-4;3.9124e-6;0;0;0;0;1.9817e-5;0.0025679;5.7087;25.595;63.91;0.049261;NaN;23.984;10.178;1078.1;0.05;0.12746
11.761;5943.9;581.01;-1.3256;647.28;1.3357;2343.8;1.1766;2343.8;0.028763;285.31;0.16355;32.941;-106.91;0.99793;0.0035113;-3.2132e-7;1.1862;-0.19748;961.66;2.4584;311.01;5.9276;79.75;59.502;3.5469;0.60046;2.689e7;58.382;155.77;0.53325;0.53325;0.29549;0.16215;0.07562;8.2518e-4;0.0030064;1.5738e-4;0;0;0;0;3.1966e-5;0.0025603;5.7087;25.595;63.85;0.049241;NaN;23.88;10.166;1078;0.05;0.12771
11.811;5972.9;578.88;-1.3244;645.25;1.3345;2358.1;1.1886;2358.1;0.02888;285.04;0.16381;32.941;-106.91;0.99793;0.0050408;-3.075e-7;1.2319;-0.061416;961.6;2.3984;311;5.9275;79.738;59.501;3.545;0.59865;26786910;57.227;154.35;0.53218;0.53218;0.29555;0.16113;0.075492;0.0011838;0.0038154;-4.7712e-4;0;0;0;0;3.4694e-5;0.0025527;5.7087;25.595;63.789;0.048792;NaN;23.777;10.155;1077.9;0.05;0.12799
11.861;6001.8;576.75;-1.3234;643.23;1.3335;2372.3;1.2006;2372.3;0.028997;284.78;0.16376;32.941;-106.91;0.99793;0.0051262;-3.0123e-7;1.2724;0.058031;961.54;2.3384;310.98;5.9274;79.728;59.5;3.5433;0.59683;26683873;56.078;152.94;0.53112;0.53112;0.29562;0.16013;0.075364;0.0012031;0.0039301;-1.1543e-4;0;0;0;0;3.7242e-5;0.0025451;5.7087;25.595;63.726;0.047956;NaN;23.674;10.144;1077.7;0.05;0.12824
11.911;6030.5;574.63;-1.322;641.21;1.332;2386.6;1.2126;2386.6;0.029113;284.52;0.1631;32.941;-106.91;0.99793;0.0037043;-3.0442e-7;1.2901;0.21792;961.49;2.2797;310.97;5.9273;79.718;59.499;3.5419;0.59502;26581105;55.095;151.55;0.53006;0.53006;0.29569;0.15914;0.075237;8.6873e-4;0.0034751;3.5313e-4;0;0;0;0;3.8526e-5;0.0025376;5.7087;25.595;63.662;0.047231;NaN;23.571;10.133;1077.6;0.05;0.1285
11.961;6059.2;572.5;-1.3205;639.19;1.3304;2400.8;1.2247;2400.8;0.029229;284.26;0.16213;32.941;-106.91;0.99792;0.0013615;-2.9904e-7;1.1608;0.64486;961.43;2.2264;310.96;5.9272;79.71;59.498;3.5406;0.59321;26478642;54.186;150.17;0.52901;0.52901;0.29575;0.15815;0.07511;3.1905e-4;0.0011061;2.3488e-4;0;0;0;0;3.1389e-5;0.00253;5.7087;25.595;63.596;0.047283;NaN;23.469;10.122;1077.5;0.05;0.12876
12.011;6087.8;570.38;-1.3191;637.18;1.3289;2415;1.2368;2415;0.029344;284;0.16119;32.941;-106.91;0.99792;0.0013454;-2.9826e-7;-1.2463;0.45074;961.38;2.1774;310.95;5.9271;79.699;59.497;3.5389;0.5914;26376499;53.277;148.8;0.52798;0.52798;0.29582;0.15718;0.074984;3.1507e-4;9.4495e-4;-4.6911e-4;0;0;0;0;-3.6412e-5;0.0025225;5.7087;25.595;63.529;0.04795;NaN;23.367;10.111;1077.4;0.05;0.12905
12.061;6116.3;568.27;-1.3176;635.17;1.3273;2429.2;1.249;2429.2;0.02946;283.74;0.16049;32.941;-106.91;0.99792;0.0027795;-2.9184e-7;-1.308;0.035554;961.33;2.1284;310.94;5.927;79.688;59.496;3.537;0.5896;26274673;52.368;147.45;0.52695;0.52695;0.29588;0.15621;0.074858;6.505e-4;0.0020152;5.2893e-5;0;0;0;0;-4.0362e-5;0.002515;5.7087;25.595;63.464;0.049049;NaN;23.265;10.1;1077.3;0.05;0.12931
12.111;6144.6;566.15;-1.316;633.16;1.3257;2443.4;1.2612;2443.4;0.029575;283.49;0.1601;32.941;-106.91;0.99791;0.0029231;-3.0359e-7;-1.2785;-0.13951;961.29;2.0794;310.93;5.9269;79.678;59.495;3.5354;0.58779;26173159;51.459;146.1;0.52593;0.52593;0.29595;0.15525;0.074733;6.8363e-4;0.0020596;-2.6229e-4;0;0;0;0;-3.8806e-5;0.0025074;5.7087;25.595;63.399;0.05016;NaN;23.164;10.089;1077.2;0.05;0.12958
12.161;6172.9;564.04;-1.3143;631.16;1.324;2457.5;1.2734;2457.5;0.02969;283.23;0.16004;32.941;-106.91;0.99791;0.0017215;-3.0875e-7;-1.1856;-0.44558;961.24;2.0304;310.92;5.9268;79.668;59.494;3.5339;0.58599;26071955;50.55;144.78;0.52492;0.52492;0.29601;0.1543;0.074609;4.0234e-4;0.0013887;-3.6017e-4;0;0;0;0;-3.3587e-5;0.0024999;5.7087;25.595;63.335;0.05104;NaN;23.064;10.078;1077.1;0.05;0.12984
12.211;6201;561.93;-1.3125;629.16;1.3222;2471.7;1.2858;2471.7;0.029805;282.98;0.16018;32.941;-106.91;0.99791;9.9695e-4;-3.0933e-7;0.79536;-0.97933;961.19;1.9814;310.91;5.9268;79.659;59.494;3.5324;0.5842;25971055;49.641;143.46;0.52391;0.52391;0.29608;0.15335;0.074485;2.3283e-4;0.001012;5.109e-4;0;0;0;0;1.5211e-5;0.0024925;5.7087;25.595;63.272;0.051669;NaN;22.963;10.067;1077;0.05;0.13011
12.261;6229.1;559.82;-1.3108;627.16;1.3205;2485.8;1.2981;2485.8;0.02992;282.72;0.16035;32.941;-106.91;0.99791;0.0030239;-3.1044e-7;1.2359;-0.315;961.14;1.9324;310.9;5.9267;79.647;59.493;3.5305;0.5824;2.587e7;48.732;142.16;0.52292;0.52292;0.29614;0.15242;0.074361;7.0581e-4;0.0028542;5.1751e-5;0;0;0;0;3.6961e-5;0.002485;5.7087;25.595;63.208;0.051897;NaN;22.863;10.057;1076.8;0.05;0.13038
12.311;6257;557.71;-1.3092;625.16;1.319;2499.9;1.3105;2499.9;0.030036;282.46;0.16037;32.941;-106.91;0.9979;0.0044967;-3.1124e-7;1.2937;-0.1536;961.09;1.8834;310.89;5.9266;79.636;59.492;3.5287;0.58061;2.577e7;47.824;140.87;0.52193;0.52193;0.29621;0.15149;0.074239;0.0010489;0.0035133;-4.891e-4;0;0;0;0;4.0755e-5;0.0024775;5.7087;25.595;63.144;0.051709;NaN;22.764;10.046;1076.7;0.05;0.13066
12.361;6284.8;555.61;-1.3077;623.17;1.3175;2514.1;1.323;2514.1;0.030152;282.21;0.16016;32.941;-106.91;0.9979;0.0048253;-3.0637e-7;1.3356;-0.026294;961.04;1.8344;310.88;5.9265;79.626;59.491;3.5271;0.57882;2.567e7;46.919;139.59;0.52095;0.52095;0.29627;0.15057;0.074116;0.0011248;0.0042392;-3.4128e-4;0;0;0;0;4.3716e-5;0.0024701;5.7087;25.595;63.078;0.051042;NaN;22.664;10.035;1076.6;0.05;0.13096
12.411;6312.6;553.51;-1.3061;621.18;1.3158;2528.2;1.3355;2528.2;0.030267;281.95;0.15951;32.941;-106.91;0.9979;0.0038785;-3.1168e-7;1.3598;0.14392;960.99;1.7863;310.87;5.9264;79.617;59.49;3.5257;0.57703;2.557e7;46.128;138.32;0.51998;0.51998;0.29633;0.14966;0.073995;9.0352e-4;0.0030193;-3.4569e-4;0;0;0;0;4.5609e-5;0.0024626;5.7087;25.595;63.01;0.050136;NaN;22.565;10.025;1076.5;0.05;0.13125
12.461;6340.2;551.41;-1.3044;619.2;1.314;2542.3;1.3481;2542.3;0.030383;281.69;0.15862;32.941;-106.91;0.9979;0.0021448;-3.1254e-7;1.2936;0.50345;960.95;1.7426;310.86;5.9264;79.609;59.489;3.5244;0.57525;25471047;45.388;137.07;0.51902;0.51902;0.2964;0.14875;0.073873;4.993e-4;0.0014607;-4.5599e-4;0;0;0;0;4.1541e-5;0.0024552;5.7087;25.595;62.941;0.049474;NaN;22.467;10.014;1076.4;0.05;0.13154
12.511;6367.7;549.32;-1.3027;617.22;1.3122;2556.3;1.3607;2556.3;0.030498;281.44;0.15771;32.941;-106.91;0.99789;9.6793e-4;-3.1194e-7;-0.11196;1.3893;960.91;1.7022;310.85;5.9263;79.6;59.489;3.523;0.57346;25371978;44.647;135.83;0.51807;0.51807;0.29646;0.14786;0.073753;2.2518e-4;8.3007e-4;-1.1872e-4;0;0;0;0;-3.1316e-7;0.0024478;5.7087;25.595;62.872;0.049218;NaN;22.369;10.003;1076.3;0.05;0.1318
12.561;6395.1;547.23;-1.3011;615.24;1.3105;2570.4;1.3733;2570.4;0.030612;281.19;0.15691;32.941;-106.91;0.99789;0.0018875;-3.1411e-7;-1.2351;0.63221;960.87;1.6618;310.84;5.9262;79.59;59.488;3.5213;0.57168;25273233;43.907;134.6;0.51712;0.51712;0.29652;0.14697;0.073633;4.3883e-4;0.0017709;2.9254e-4;0;0;0;0;-3.8357e-5;0.0024404;5.7087;25.595;62.802;0.049628;NaN;22.271;9.9929;1076.2;0.05;0.1321
12.611;6422.4;545.14;-1.2994;613.27;1.3088;2584.5;1.386;2584.5;0.030726;280.94;0.15633;32.941;-106.91;0.99789;0.0023939;-3.1621e-7;-1.3399;0.30052;960.83;1.6214;310.83;5.9261;79.58;59.487;3.5197;0.56991;25174806;43.167;133.38;0.51618;0.51618;0.29658;0.14609;0.073513;5.5623e-4;0.0015369;1.2669e-4;0;0;0;0;-4.5433e-5;0.0024331;5.7087;25.595;62.733;0.050568;NaN;22.174;9.9824;1076.1;0.05;0.13236
12.661;6449.6;543.05;-1.2976;611.3;1.307;2598.5;1.3987;2598.5;0.03084;280.69;0.15598;32.941;-106.91;0.99789;0.0018771;-3.1765e-7;-1.3593;1.3476e-4;960.79;1.581;310.82;5.9261;79.571;59.487;3.5182;0.56813;25076696;42.426;132.17;0.51525;0.51525;0.29664;0.14521;0.073394;4.3586e-4;0.0017548;-3.999e-4;0;0;0;0;-4.7058e-5;0.0024257;5.7087;25.595;62.665;0.051918;NaN;22.077;9.972;1076;0.05;0.13261
12.711;6476.7;540.97;-1.2958;609.33;1.3051;2612.5;1.4114;2612.5;0.030953;280.44;0.15583;32.941;-106.91;0.99788;6.7798e-4;-3.1335e-7;-0.89071;-1.0154;960.75;1.5406;310.82;5.926;79.562;59.486;3.5169;0.56636;24978898;41.686;130.98;0.51433;0.51433;0.29671;0.14435;0.073276;1.5732e-4;8.4132e-4;-4.1311e-4;0;0;0;0;-2.0337e-5;0.0024184;5.7087;25.595;62.597;0.053243;NaN;21.98;9.9616;1075.9;0.05;0.13285
12.761;6503.7;538.88;-1.294;607.37;1.3033;2626.5;1.4242;2626.5;0.031067;280.19;0.15579;32.941;-106.91;0.99788;0.0016759;-3.1472e-7;1.1701;-0.68184;960.71;1.5002;310.81;5.9259;79.552;59.485;3.5152;0.5646;24881410;40.946;129.8;0.51341;0.51341;0.29677;0.14349;0.073158;3.8866e-4;0.0015878;2.0782e-4;0;0;0;0;3.5326e-5;0.002411;5.7087;25.595;62.53;0.054216;NaN;21.884;9.9512;1075.8;0.05;0.13304
